date,open,high,low,close,volume
2014-11-05,2432.169,2434.363,2415.502,2419.254,26360665344
2014-11-06,2419.617,2426.89,2401.75,2425.864,22200508928
2014-11-07,2427.898,2454.423,2407.442,2418.171,29117224448
2014-11-10,2436.628,2474.156,2428.185,2473.673,30062820352
2014-11-11,2483.648,2508.623,2445.96,2469.673,41190406656
2014-11-12,2454.602,2494.917,2444.814,2494.476,25293385216
2014-11-13,2494.998,2507.743,2471.407,2485.606,29503705856
2014-11-14,2477.966,2481.025,2457.045,2478.824,22060761856
2014-11-17,2506.864,2508.767,2472.446,2474.009,21568780032
2014-11-18,2474.182,2477.052,2449.813,2456.366,20106256896
2014-11-19,2452.15,2461.491,2442.71,2450.986,18623577088
2014-11-20,2443.276,2458.319,2437.476,2452.66,16549521152
2014-11-21,2452.635,2488.201,2446.646,2486.791,21223977472
2014-11-24,2505.532,2546.746,2495.521,2532.879,36348583424
2014-11-25,2531.998,2568.381,2527.077,2567.597,31431557120
2014-11-26,2572.649,2605.07,2570.404,2604.345,33712724992
2014-11-27,2615.367,2631.399,2599.108,2630.486,36407571968
2014-11-28,2629.626,2683.18,2622.061,2682.835,46588003584
2014-12-01,2691.725,2720.743,2668.841,2680.155,44679174144
2014-12-02,2667.82,2777.372,2665.686,2763.545,43773338112
2014-12-03,2768.678,2824.179,2733.868,2779.525,56212028160
2014-12-04,2783.469,2900.508,2772.432,2899.456,53268771840
2014-12-05,2926.573,2978.029,2813.052,2937.647,64050029568
2014-12-08,2907.815,3041.657,2879.847,3020.258,58757089024
2014-12-09,2992.49,3091.324,2834.592,2856.269,77199839232
2014-12-10,2855.94,2946.707,2807.678,2940.006,51288691200
2014-12-11,2912.346,2965.675,2892.611,2925.743,48263273216
2014-12-12,2929.36,2962.51,2914.956,2938.173,40948081152
2014-12-15,2921.446,2960.227,2890.904,2953.421,40037169408
2014-12-16,2953.811,3021.897,2943.912,3021.518,45384272384
2014-12-17,3031.952,3076.599,2993.333,3061.02,54250317824
2014-12-18,3062.801,3089.791,3030.319,3057.521,43590495232
2014-12-19,3053.075,3117.527,3018.421,3108.596,52107351040
2014-12-22,3129.267,3189.867,3090.509,3127.445,67937191424
2014-12-23,3085.08,3136.838,3025.667,3032.612,43776240128
2014-12-24,3039.206,3050.507,2934.911,2972.532,37680524544
2014-12-25,2992.462,3073.345,2969.874,3072.536,37694777600
2014-12-26,3078.005,3164.155,3064.176,3157.603,46070093056
2014-12-29,3212.559,3223.86,3126.944,3168.016,51011143936
2014-12-30,3160.801,3190.299,3130.353,3165.815,39772531968
2014-12-31,3172.597,3239.357,3157.259,3234.677,40599852032
2015-01-05,3258.627,3369.281,3253.883,3350.519,53135239168
2015-01-06,3330.799,3394.224,3303.184,3351.446,50166169600
2015-01-07,3326.649,3374.896,3312.211,3373.954,39191888128
2015-01-08,3371.957,3381.566,3285.095,3293.456,37113116928
2015-01-09,3276.965,3404.834,3267.509,3285.412,41024087296
2015-01-12,3258.213,3275.185,3191.582,3229.316,32206467840
2015-01-13,3223.542,3259.386,3214.412,3235.301,23072575488
2015-01-14,3242.337,3268.483,3193.978,3222.437,24019074560
2015-01-15,3224.07,3337.084,3207.545,3336.455,28254624000
2015-01-16,3343.603,3400.318,3340.49,3376.495,33987675392
2015-01-19,3189.727,3262.207,3095.066,3116.351,40109879040
2015-01-20,3114.56,3190.245,3100.477,3173.052,35708081152
2015-01-21,3189.085,3337.004,3178.343,3323.611,41095602432
2015-01-22,3327.319,3352.384,3293.978,3343.344,35338296064
2015-01-23,3357.096,3406.786,3328.293,3351.764,36624923904
2015-01-26,3347.257,3384.798,3321.315,3383.182,31754100736
2015-01-27,3389.853,3390.216,3290.219,3352.96,37451755008
2015-01-28,3325.722,3354.802,3294.655,3305.738,30192709376
2015-01-29,3258.997,3286.786,3234.241,3262.305,27465861376
2015-01-30,3273.747,3288.503,3210.308,3210.363,25831254784
2015-02-02,3148.136,3175.134,3122.572,3128.3,25086162944
2015-02-03,3156.086,3207.935,3129.732,3204.907,24819216384
2015-02-04,3212.822,3238.982,3171.144,3174.126,24909808640
2015-02-05,3251.212,3251.212,3135.819,3136.531,30613930496
2015-02-06,3120.09,3129.539,3052.939,3075.907,24674966528
2015-02-09,3063.51,3119.034,3049.111,3095.124,20610838272
2015-02-10,3090.49,3142.099,3084.253,3141.593,19381713920
2015-02-11,3145.765,3166.421,3139.052,3157.704,17284009472
2015-02-12,3157.959,3181.766,3134.244,3173.416,19459230976
2015-02-13,3186.808,3237.159,3182.794,3203.827,26129043712
2015-02-16,3206.137,3228.846,3195.884,3222.363,22379742976
2015-02-17,3230.884,3255.725,3230.772,3246.906,22833262336
2015-02-25,3256.479,3257.223,3215.552,3228.843,23334809344
2015-02-26,3222.151,3300.616,3202.188,3298.359,30126387456
2015-02-27,3296.831,3324.546,3291.007,3310.303,29916371712
2015-03-02,3332.721,3336.76,3298.669,3336.285,34644567040
2015-03-03,3317.695,3317.695,3260.429,3263.052,38204461824
2015-03-04,3264.182,3286.588,3250.484,3279.533,29363952128
2015-03-05,3264.085,3266.638,3221.666,3248.476,32066358528
2015-03-06,3248.036,3266.933,3234.533,3241.187,28291579136
2015-03-09,3224.314,3307.702,3198.37,3302.408,32149543936
2015-03-10,3289.085,3309.915,3277.095,3286.068,28581757440
2015-03-11,3289.594,3325.054,3278.471,3290.9,28298553600
2015-03-12,3314.813,3360.054,3300.488,3349.323,35729510400
2015-03-13,3359.488,3391.255,3352.15,3372.911,32841015552
2015-03-16,3391.158,3449.305,3377.087,3449.305,39913243136
2015-03-17,3469.603,3504.123,3459.694,3502.847,52093950720
2015-03-18,3510.501,3577.662,3503.853,3577.301,54521714432
2015-03-19,3576.019,3600.684,3546.844,3582.271,53734661376
2015-03-20,3587.084,3632.338,3569.38,3617.318,51666166784
2015-03-23,3640.104,3688.249,3635.485,3687.728,53606283264
2015-03-24,3692.569,3715.873,3600.698,3691.41,63955467008
2015-03-25,3680.953,3693.151,3634.559,3660.727,52188634880
2015-03-26,3641.942,3707.318,3615.011,3682.095,48864720384
2015-03-27,3686.134,3710.477,3656.831,3691.096,40894516480
2015-03-30,3710.612,3795.935,3710.612,3786.568,56470235392
2015-03-31,3822.987,3835.567,3737.043,3747.899,56167603712
2015-04-01,3748.34,3817.082,3742.213,3810.294,44745831936
2015-04-02,3827.689,3835.451,3775.894,3825.784,47929967360
2015-04-03,3803.383,3864.405,3792.211,3863.929,47303331072
2015-04-07,3899.42,3961.666,3891.728,3961.378,57044753408
2015-04-08,3976.532,4000.22,3903.648,3994.811,61808541952
2015-04-09,4006.13,4016.396,3900.027,3957.534,58517682432
2015-04-10,3947.492,4040.348,3929.319,4034.31,48428361984
2015-04-13,4072.723,4128.072,4057.293,4121.715,58981422592
2015-04-14,4125.782,4168.346,4091.257,4135.565,61068354048
2015-04-15,4135.648,4175.494,4069.007,4084.163,61300581120
2015-04-16,4055.916,4195.305,4031.244,4194.823,55124295680
2015-04-17,4254.723,4317.223,4238.91,4287.296,70170619904
2015-04-20,4301.352,4356.001,4190.681,4217.077,85713281024
2015-04-21,4212.185,4294.375,4188.569,4293.623,63447062784
2015-04-22,4304.597,4400.192,4297.951,4398.495,68030508544
2015-04-23,4414.485,4444.41,4358.843,4414.508,66734466048
2015-04-24,4355.951,4416.375,4318.119,4393.686,62855499520
2015-04-27,4441.929,4529.735,4441.929,4527.396,67108852224
2015-04-28,4527.635,4572.391,4432.904,4476.214,76767641600
2015-04-29,4446.119,4499.945,4398.639,4476.62,51983420160
2015-04-30,4483.013,4507.344,4441.054,4441.655,52672797440
2015-05-04,4441.343,4487.569,4387.425,4480.464,49417339904
2015-05-05,4479.848,4488.865,4282.237,4298.707,57285859584
2015-05-06,4311.641,4376.353,4187.368,4229.266,48173299200
2015-05-07,4197.896,4213.764,4108.009,4112.214,39456665344
2015-05-08,4152.984,4206.86,4099.042,4205.917,39742809344
2015-05-11,4231.271,4334.877,4187.82,4333.584,48875051520
2015-05-12,4342.371,4402.31,4317.975,4401.219,52186640896
2015-05-13,4402.377,4415.629,4342.481,4375.76,51049047552
2015-05-14,4372.816,4397.745,4329.042,4378.312,44907793408
2015-05-15,4366.822,4366.822,4278.553,4308.691,43970619904
2015-05-18,4277.895,4324.826,4260.509,4283.491,38005745152
2015-05-19,4285.777,4418.403,4285.777,4417.552,43673522432
2015-05-20,4434.979,4520.538,4432.279,4446.288,51410622208
2015-05-21,4456.435,4530.479,4438.258,4529.421,46499652096
2015-05-22,4584.984,4658.272,4562.989,4657.596,65559128832
2015-05-25,4660.075,4814.671,4656.825,4813.797,68246139136
2015-05-26,4854.85,4911.685,4779.075,4910.897,70489284608
2015-05-27,4932.846,4958.156,4857.056,4941.714,68116537856
2015-05-28,4943.742,4986.503,4614.241,4620.266,78296461312
2015-05-29,4603.465,4698.193,4431.563,4611.744,61126241024
2015-06-01,4633.099,4829.502,4615.231,4828.738,59338903552
2015-06-02,4844.704,4911.574,4797.552,4910.527,62374809856
2015-06-03,4924.38,4942.065,4822.442,4909.978,61145383936
2015-06-04,4912.945,4947.964,4647.407,4947.102,67495240192
2015-06-05,5016.088,5051.626,4898.068,5023.096,77224079360
2015-06-08,5045.694,5146.949,4997.481,5131.881,85503508480
2015-06-09,5145.978,5147.454,5042.963,5113.534,72989380608
2015-06-10,5049.196,5164.162,5001.489,5106.036,59696900096
2015-06-11,5101.44,5122.457,5050.765,5121.592,56399052288
2015-06-12,5143.343,5178.191,5103.401,5166.35,62562785536
2015-06-15,5174.418,5176.794,5048.742,5062.993,63780398336
2015-06-16,5004.412,5029.684,4842.1,4887.432,55080140800
2015-06-17,4890.551,4983.658,4767.216,4967.898,53710116864
2015-06-18,4942.52,4966.767,4780.873,4785.356,50744089856
2015-06-19,4689.929,4744.081,4476.501,4478.364,45268962560
2015-06-23,4471.613,4577.939,4264.772,4576.492,47352612864
2015-06-24,4604.579,4691.768,4552.128,4690.15,54300370944
2015-06-25,4711.763,4720.701,4483.548,4527.779,57279753216
2015-06-26,4399.933,4456.896,4139.53,4192.874,56521787392
2015-06-29,4289.771,4297.475,3875.05,4053.031,67378635008
2015-06-30,4006.754,4279.969,3847.88,4277.222,70917664768
2015-07-01,4214.15,4317.053,4043.367,4053.7,59876942592
2015-07-02,4058.624,4080.387,3795.253,3912.767,58601561088
2015-07-03,3793.712,3927.127,3629.556,3686.915,54816311040
2015-07-06,3975.214,3975.214,3653.037,3775.912,83113930752
2015-07-07,3654.778,3750.57,3585.399,3727.125,69881868288
2015-07-08,3467.399,3599.253,3421.525,3507.192,68035692288
2015-07-09,3432.454,3748.479,3373.54,3709.33,65691461120
2015-07-10,3707.458,3959.219,3677.435,3877.803,58636425472
2015-07-13,3918.99,4030.195,3858.637,3970.388,64348900608
2015-07-14,3958.373,4035.435,3855.56,3924.487,67055879936
2015-07-15,3874.968,3914.273,3741.25,3805.703,60130132480
2015-07-16,3758.504,3877.514,3688.441,3823.176,49225619968
2015-07-17,3831.42,3994.477,3814.147,3957.352,48172626688
2015-07-20,3948.421,4021.325,3927.121,3992.11,53910671360
2015-07-21,3939.898,4041.819,3912.801,4017.675,50428802816
2015-07-22,3996.427,4042.338,3960.864,4026.045,52073222400
2015-07-23,4022.268,4132.612,4019.038,4123.923,56358596608
2015-07-24,4124.755,4184.449,4044.831,4070.908,62742486016
2015-07-27,3985.57,4051.159,3720.444,3725.558,55600324608
2015-07-28,3573.143,3762.526,3537.358,3663.002,56333004288
2015-07-29,3689.825,3792.072,3612.064,3789.168,43435208448
2015-07-30,3773.788,3844.374,3685.956,3705.766,45794322688
2015-07-31,3655.667,3729.512,3620.165,3663.726,35095574528
2015-08-03,3614.99,3648.943,3549.496,3622.905,36396873216
2015-08-04,3621.855,3757.029,3601.289,3756.545,36290166528
2015-08-05,3745.646,3782.352,3676.39,3694.573,36642297856
2015-08-06,3625.503,3710.57,3614.742,3661.539,27407466240
2015-08-07,3692.614,3756.74,3686.3,3744.205,34075718400
2015-08-10,3786.033,3943.624,3775.854,3928.415,49730432000
2015-08-11,3928.808,3970.337,3891.179,3927.908,53892346112
2015-08-12,3881.228,3937.772,3871.136,3886.32,44268827904
2015-08-13,3869.911,3955.789,3838.159,3954.556,43007330304
2015-08-14,3976.406,4000.684,3939.835,3965.335,46798821632
2015-08-17,3947.844,3994.537,3907.399,3993.668,46043205888
2015-08-18,3999.134,4006.337,3743.394,3748.164,54377082112
2015-08-19,3646.803,3811.427,3558.383,3794.109,47539623936
2015-08-20,3754.567,3788.005,3663.607,3664.291,39006305792
2015-08-21,3609.959,3652.837,3490.54,3507.744,36992047872
2015-08-24,3373.478,3388.364,3191.879,3209.905,33467179264
2015-08-25,3004.126,3123.034,2947.944,2964.967,35232510976
2015-08-26,2980.794,3092.041,2850.713,2927.288,46669966336
2015-08-27,2978.03,3085.422,2906.49,3083.591,40030839808
2015-08-28,3125.263,3235.838,3102.945,3232.35,44313692928
2015-08-31,3203.559,3207.862,3109.163,3205.986,39743138304
2015-09-01,3157.832,3180.331,3053.738,3166.624,43243246848
2015-09-02,3027.678,3194.485,3019.087,3160.167,43817015296
2015-09-07,3149.38,3217.579,3066.304,3080.42,29646811392
2015-09-08,3054.444,3174.709,3011.117,3170.452,25541546496
2015-09-09,3182.552,3256.743,3165.696,3243.089,37532797696
2015-09-10,3190.553,3243.281,3178.904,3197.893,27326176000
2015-09-11,3189.479,3223.762,3163.449,3200.234,22455782144
2015-09-14,3221.165,3229.482,3049.23,3114.798,34663115776
2015-09-15,3043.805,3081.703,2983.92,3005.172,24919444480
2015-09-16,2998.036,3182.934,2983.535,3152.263,27752452352
2015-09-17,3131.982,3204.702,3085.314,3086.061,31760289280
2015-09-18,3100.28,3122.048,3070.335,3097.917,20917539840
2015-09-21,3072.094,3159.883,3060.856,3156.54,23989735424
2015-09-22,3161.318,3213.476,3152.48,3185.619,27478615296
2015-09-23,3137.723,3164.041,3104.744,3115.888,23632267008
2015-09-24,3126.49,3151.165,3109.691,3142.687,21288772352
2015-09-25,3130.851,3149.948,3062.995,3092.347,23626387200
2015-09-28,3085.567,3103.069,3042.31,3100.756,15672752896
2015-09-29,3055.218,3068.298,3021.157,3038.137,16322267392
2015-09-30,3052.841,3073.3,3039.742,3052.781,14664244992
2015-10-08,3156.075,3172.281,3133.127,3143.357,23427604992
2015-10-09,3146.644,3192.717,3137.788,3183.152,23485144576
2015-10-12,3193.54,3318.714,3188.406,3287.662,38629471488
2015-10-13,3262.156,3298.626,3253.249,3293.23,29715313408
2015-10-14,3280.02,3307.315,3256.253,3262.441,29507773952
2015-10-15,3255.031,3338.297,3254.392,3338.073,31628385024
2015-10-16,3358.297,3393.018,3334.854,3391.352,39546057472
2015-10-19,3401.627,3423.402,3355.566,3386.7,37811218432
2015-10-20,3377.547,3425.515,3357.861,3425.33,31897375744
2015-10-21,3428.561,3447.258,3265.436,3320.676,45845542912
2015-10-22,3292.291,3373.776,3282.993,3368.739,32373934080
2015-10-23,3377.548,3422.022,3360.218,3412.434,34737285376
2015-10-26,3448.649,3457.517,3402,3429.581,36556085248
2015-10-27,3409.137,3441.565,3332.616,3434.336,32817276928
2015-10-28,3417.01,3439.758,3367.231,3375.196,29352328448
2015-10-29,3387.774,3411.714,3362.51,3387.315,23567602688
2015-10-30,3380.284,3417.201,3346.591,3382.561,24359511808
2015-11-02,3337.578,3391.064,3322.312,3325.085,23095112960
2015-11-03,3330.316,3346.275,3302.184,3316.695,19289742848
2015-11-04,3325.619,3459.646,3325.619,3459.64,33907873024
2015-11-05,3459.215,3585.657,3455.525,3522.819,55325494784
2015-11-06,3514.436,3596.382,3508.827,3590.032,42916703232
2015-11-09,3588.498,3673.76,3588.498,3646.881,50301668096
2015-11-10,3617.396,3669.532,3607.891,3640.485,42974657536
2015-11-11,3635.004,3654.877,3605.621,3650.25,36097265152
2015-11-12,3656.817,3659.315,3603.229,3632.902,36171760128
2015-11-13,3600.764,3632.556,3564.809,3580.839,34587093248
2015-11-16,3522.461,3607.612,3519.421,3606.958,27618705664
2015-11-17,3629.977,3678.272,3598.068,3604.795,38357546752
2015-11-18,3605.061,3617.069,3558.697,3568.468,29758073344
2015-11-19,3573.776,3618.213,3561.044,3617.062,24791557632
2015-11-20,3620.791,3640.529,3607.915,3630.5,31080197120
2015-11-23,3630.867,3654.754,3598.871,3610.315,31599747328
2015-11-24,3602.887,3616.484,3563.104,3616.113,24881052416
2015-11-25,3614.068,3648.367,3607.518,3647.93,27302485760
2015-11-26,3659.574,3668.376,3629.865,3635.552,30676158208
2015-11-27,3616.544,3621.897,3412.427,3436.303,35428752384
2015-11-30,3433.855,3470.371,3327.812,3445.405,30419790336
2015-12-01,3442.441,3483.414,3417.545,3456.309,25239075584
2015-12-02,3450.278,3538.847,3427.661,3536.905,30149147904
2015-12-03,3525.727,3591.73,3517.23,3584.824,28111125504
2015-12-04,3558.149,3568.97,3510.412,3524.992,25173641216
2015-12-07,3529.806,3543.945,3506.625,3536.927,20830257920
2015-12-08,3518.648,3518.648,3466.79,3470.07,22436731136
2015-12-09,3462.583,3495.702,3454.879,3472.439,19569884416
2015-12-10,3469.806,3503.654,3446.273,3455.495,20042751744
2015-12-11,3441.597,3455.548,3410.924,3434.581,18290887936
2015-12-14,3403.507,3521.779,3399.28,3520.668,21537462016
2015-12-15,3518.126,3529.961,3496.854,3510.354,20047134208
2015-12-16,3522.091,3538.689,3506.291,3516.187,19348230912
2015-12-17,3533.628,3583.408,3533.628,3579.999,28385647616
2015-12-18,3574.94,3614.698,3568.161,3578.964,27370790400
2015-12-21,3568.581,3651.056,3565.751,3642.472,29984928000
2015-12-22,3645.99,3652.635,3616.87,3651.767,26117876224
2015-12-23,3653.282,3684.567,3633.025,3636.089,29820180224
2015-12-24,3631.313,3640.221,3572.277,3612.485,22778522624
2015-12-25,3614.054,3635.256,3601.738,3627.914,19845111040
2015-12-28,3635.769,3641.588,3533.779,3533.779,26998327808
2015-12-29,3528.395,3564.171,3515.52,3563.736,18255192320
2015-12-30,3566.731,3573.684,3538.112,3572.876,18788961024
2015-12-31,3570.467,3580.602,3538.353,3539.182,17696365824
2016-01-04,3536.589,3538.689,3295.741,3296.258,18441842432
2016-01-05,3196.651,3328.139,3189.605,3287.711,26688208384
2016-01-06,3291.195,3362.974,3288.933,3361.84,23888667136
2016-01-07,3309.657,3309.657,3115.885,3125.002,7056912384
2016-01-08,3194.625,3235.451,3056.878,3186.412,28644082176
2016-01-11,3131.853,3166.215,3016.697,3016.704,27164369152
2016-01-12,3026.159,3047.664,2978.463,3022.861,20765962240
2016-01-13,3041.107,3059.015,2949.29,2949.597,19428210688
2016-01-14,2874.049,3012.293,2867.553,3007.649,21290564352
2016-01-15,2988.048,3001.708,2883.868,2900.97,19872169728
2016-01-18,2847.539,2945.45,2844.704,2913.837,16469969408
2016-01-19,2914.408,3012.068,2906.404,3007.739,20527970304
2016-01-20,2993.014,3016.283,2951.922,2976.694,21650547456
2016-01-21,2934.391,2998.79,2880.085,2880.482,19167566848
2016-01-22,2911.112,2931.359,2851.733,2916.562,15981073408
2016-01-25,2934.078,2955.783,2911.829,2938.515,15303905792
2016-01-26,2907.718,2911.991,2743.839,2749.785,21083605504
2016-01-27,2756.082,2768.772,2638.302,2735.558,21572204544
2016-01-28,2711.158,2740.536,2647.493,2655.661,17112027904
2016-01-29,2652.854,2755.367,2649.791,2737.6,18667310592
2016-02-01,2730.984,2735.255,2655.623,2688.854,15638374400
2016-02-02,2687.982,2755.159,2687.982,2749.57,15807821056
2016-02-03,2719.574,2746.072,2696.884,2739.247,14839721728
2016-02-04,2751.432,2793.298,2751.314,2781.023,17038201856
2016-02-05,2783.076,2790.061,2762.16,2763.492,14118628352
2016-02-15,2684.961,2760.359,2682.09,2746.196,12926393088
2016-02-16,2758.579,2840.622,2758.579,2836.571,19596161536
2016-02-17,2829.764,2868.701,2824.356,2867.338,21690992384
2016-02-18,2881.777,2893.215,2857.699,2862.893,21920387328
2016-02-19,2854.904,2872.724,2840.488,2860.021,16339141376
2016-02-22,2888.598,2933.964,2880.347,2927.175,23217604096
2016-02-23,2925.708,2928.048,2872.282,2903.331,19974066432
2016-02-24,2889.885,2929.871,2872.274,2928.896,21341038336
2016-02-25,2922.237,2922.237,2729.851,2741.245,27028441600
2016-02-26,2760.058,2784.753,2715.874,2767.21,19111047168
2016-02-29,2754.814,2755.89,2638.963,2687.979,20741070848
2016-03-01,2688.38,2747.562,2668.757,2733.17,18720744192
2016-03-02,2733.767,2852.7,2732.539,2849.681,27096178432
2016-03-03,2847.331,2878.445,2840.874,2859.758,28747821056
2016-03-04,2848.538,2880.372,2808.849,2874.147,31249516800
2016-03-07,2886.64,2911.839,2871.346,2897.34,21746683648
2016-03-08,2895.666,2902.621,2802.563,2901.387,23348265984
2016-03-09,2839.411,2863.015,2811.718,2862.556,18335538432
2016-03-10,2847.567,2863.176,2803.476,2804.726,13897946112
2016-03-11,2781.6,2815.607,2772.551,2810.307,12724755456
2016-03-14,2830.084,2889.816,2823.028,2859.499,19481603072
2016-03-15,2853.978,2865.787,2819.795,2864.368,16338666752
2016-03-16,2858.709,2881.529,2854.192,2870.43,18649253632
2016-03-17,2875.411,2921,2857.191,2904.832,20029021184
2016-03-18,2915.518,2971.551,2908.742,2955.15,31333273600
2016-03-21,2978.455,3028.322,2973.758,3018.802,35240043776
2016-03-22,3001.63,3019.101,2988.426,2999.363,27037732096
2016-03-23,2991.169,3012.56,2980.855,3009.96,21697746176
2016-03-24,2986.801,2998.154,2960.537,2960.97,23700640256
2016-03-25,2956.2,2981.408,2952.106,2979.434,17507434496
2016-03-28,2988.01,3008.168,2948.526,2957.82,20202124032
2016-03-29,2956.705,2962.203,2905.251,2919.832,18296534528
2016-03-30,2941.218,3001.106,2941.218,3000.645,21037145088
2016-03-31,3009.367,3023.409,2992.916,3003.915,22041344512
2016-04-01,2997.088,3009.673,2956.247,3009.53,20654586624
2016-04-05,3000.938,3057.33,2993.148,3053.065,25673034496
2016-04-06,3039.745,3059.794,3029.005,3050.592,23226205184
2016-04-07,3058.339,3062.358,3007.06,3008.42,22091950592
2016-04-08,2988.2,2996.171,2960.46,2984.958,18790463232
2016-04-11,3006.909,3048.977,3006.909,3033.957,22001832448
2016-04-12,3031.301,3036.825,3001.315,3023.646,18271866880
2016-04-13,3041.358,3097.165,3041.358,3066.638,31000324608
2016-04-14,3080.09,3086.698,3056.989,3082.362,20823782912
2016-04-15,3085.026,3089.951,3066.872,3078.117,18961305088
2016-04-18,3058.463,3058.463,3022.97,3033.66,18330451200
2016-04-19,3047.133,3054.503,3024.895,3042.823,15653319936
2016-04-20,3050.381,3055.689,2905.049,2972.584,28314422016
2016-04-21,2954.37,2990.673,2943.464,2952.891,18940684800
2016-04-22,2933.035,2960.209,2926.776,2959.24,13721166848
2016-04-25,2949.973,2954.092,2917.02,2946.67,12585624320
2016-04-26,2944.716,2965.429,2933.971,2964.7,11771160320
2016-04-27,2967.19,2976.022,2949.432,2953.671,13086764032
2016-04-28,2955.742,2959.512,2916.374,2945.589,13866327296
2016-04-29,2935.376,2950.576,2930.357,2938.324,10931062784
2016-05-03,2940.392,2993.535,2929.815,2992.643,16870364416
2016-05-04,2983.027,3004.418,2978.33,2991.272,16540710656
2016-05-05,2987.022,2999.118,2977.2,2997.842,14483138304
2016-05-06,2998.402,3003.59,2913.036,2913.248,20679649792
2016-05-09,2896.162,2896.162,2821.826,2832.113,18037832960
2016-05-10,2822.327,2845.238,2820.164,2832.591,12082930944
2016-05-11,2843.545,2857.254,2818.699,2837.037,13579546624
2016-05-12,2812.108,2839.276,2781.236,2835.862,13633765632
2016-05-13,2828.462,2850.093,2814.115,2827.109,11431971072
2016-05-16,2816.775,2851.229,2804.991,2850.862,11465359104
2016-05-17,2850.926,2860.321,2832.459,2843.684,12336906496
2016-05-18,2828.178,2828.255,2781.417,2807.514,14048782592
2016-05-19,2802.315,2829.402,2801.548,2806.906,11159507200
2016-05-20,2792.888,2825.952,2785.08,2825.483,10870089984
2016-05-23,2826.312,2848.071,2826.256,2843.645,12047045632
2016-05-24,2839.682,2839.695,2807.188,2821.666,11145244416
2016-05-25,2835.029,2843.165,2807.749,2815.086,10352726528
2016-05-26,2813.543,2827.092,2780.763,2822.443,11476679680
2016-05-27,2817.968,2832.799,2809.799,2821.046,10984582400
2016-05-30,2814.651,2830.97,2794.661,2822.451,10631958784
2016-05-31,2822.593,2917.135,2822.593,2916.616,21526034176
2016-06-01,2917.154,2929.076,2909.512,2913.508,18838642176
2016-06-02,2911.219,2925.67,2906.524,2925.229,15971691520
2016-06-03,2929.788,2945.519,2915.185,2938.682,17202102272
2016-06-06,2940.994,2945.942,2922.283,2934.098,14199374336
2016-06-07,2936.282,2938.444,2923.502,2936.045,13298786816
2016-06-08,2932.376,2937.986,2908.367,2927.159,14304607232
2016-06-13,2897.273,2911.158,2832.507,2833.071,16925543424
2016-06-14,2824.229,2843.456,2822.061,2842.189,11975527424
2016-06-15,2814.693,2894.264,2811.781,2887.21,16667106816
2016-06-16,2878.402,2887.743,2865.388,2872.817,17388276736
2016-06-17,2873.009,2900.299,2872.185,2885.105,17147251712
2016-06-20,2887.636,2891.658,2864.02,2888.809,13657105152
2016-06-21,2898.384,2919.302,2869.176,2878.558,16435908864
2016-06-22,2872.734,2905.978,2869.513,2905.55,13059042304
2016-06-23,2902.398,2904.112,2878.661,2891.96,13613737472
2016-06-24,2883.759,2899.569,2807.598,2854.286,19084260864
2016-06-27,2840.559,2895.731,2840.277,2895.703,15669747200
2016-06-28,2885.011,2913.582,2878.824,2912.557,17387104768
2016-06-29,2918.534,2933.997,2915.062,2931.592,19321558528
2016-06-30,2931.481,2938.137,2922.312,2929.606,15446492928
2016-07-01,2931.802,2944.989,2925.81,2932.476,14124622592
2016-07-04,2924.293,2992.498,2922.52,2988.604,22201713152
2016-07-05,2991.752,3010.275,2990.642,3006.392,23520444928
2016-07-06,2998.521,3017.652,2984.828,3017.292,21237092096
2016-07-07,3009.353,3024.109,2994.643,3016.847,22268166656
2016-07-08,3000.326,3001.551,2983.881,2988.094,16898685952
2016-07-11,2993.749,3022.944,2990.907,2994.917,22433822464
2016-07-12,2992.52,3049.681,2984.421,3049.381,25948629504
2016-07-13,3049.513,3069.047,3048.199,3060.689,25365938432
2016-07-14,3054.975,3057.046,3036.523,3054.018,18019480320
2016-07-15,3056.682,3062.683,3044.538,3054.296,17286639872
2016-07-18,3047.637,3058.321,3031.639,3043.564,17749656320
2016-07-19,3040.226,3043.6,3014.289,3036.598,15536146688
2016-07-20,3034.714,3042.997,3022.631,3027.9,13824281600
2016-07-21,3027.604,3053.334,3027.368,3039.009,16376737024
2016-07-22,3038.118,3039.27,3007.457,3012.816,16201018112
2016-07-25,3008.093,3027.122,3003.292,3015.827,14420658176
2016-07-26,3014.039,3050.614,3013.802,3050.166,15669450496
2016-07-27,3050.367,3057.423,2939.227,2991.999,28016091392
2016-07-28,2980.501,3003.363,2968.182,2994.323,19056495104
2016-07-29,2992.535,3000.054,2972.916,2979.338,15010153472
2016-08-01,2971.949,2972.875,2931.963,2953.385,14740776192
2016-08-02,2950.079,2971.278,2946.636,2971.278,11546889984
2016-08-03,2963.214,2981.155,2956.785,2978.46,14114133248
2016-08-04,2976.409,2982.86,2958.933,2982.426,13393330176
2016-08-05,2978.777,2991.676,2971.563,2976.696,14185710080
2016-08-08,2972.624,3004.718,2959.047,3004.276,15572983296
2016-08-09,3001.306,3025.91,2998.676,3025.68,16999544576
2016-08-10,3023.472,3033.196,3017.09,3018.745,16467516416
2016-08-11,3013.677,3038.047,3001.168,3002.637,16187948032
2016-08-12,3000.273,3051.054,2999.039,3050.667,16817365760
2016-08-15,3056.483,3137.476,3053.87,3125.195,29761650688
